id,region,city,n_files,bldgs_n_tot,a_tot,a_mean,a_med,a_max,a_min,a_25,a_75,a_n_0,a_p_0,a_n_10,a_p_10,height_n,height_p,height_n_inf_0,height_n_0_2,height_n_3_5,height_n_6_10,height_n_11_15,height_n_16_25,height_n_26_inf,height_p_0_2,height_p_3_5,height_p_6_10,height_p_11_15,height_p_16_25,height_p_26_inf,height_mean,height_med,height_max,height_min,age_n,age_p,age_n_0_1800,age_n_1801_1900,age_n_1901_1950,age_n_1951_2000,age_n_2001_2022,age_n_2023_inf,age_p_0_1800,age_p_1801_1900,age_p_1901_1950,age_p_1951_2000,age_p_2001_2022,age_p_2023_inf,age_mean,age_med,age_max,age_min,type_n,type_p,type_n_res,type_n_non_res,type_p_res,type_p_non_res,extra_attribs,const_bldgs_file,const_id_files,n_bldg_buffer,unnamed_0_bits,height_p_inf_0
vmsft24-ESP.6.4.3.14_1,Cataluña,El Catllar,"[1, 1, 1, 1, 1, 1]",3561.0,519511.041,145.889,113.12,12688.432,5.683,56.299,161.209,0.0,0.0,26.0,0.007,3561.0,1.0,33.0,1220.0,2138.0,159.0,6.0,5.0,0.0,0.343,0.6,0.045,0.002,0.001,0.0,2.736,2.628,18.985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,[['confidence']],True,True,1649.0,"[0, 0, 0, 0, 0, 0]",0.009
vmsft24-ESP.6.4.3.15_1,Cataluña,El Milà,"[1, 1, 1, 1, 1, 1]",243.0,43069.983,177.243,82.711,1419.032,8.967,42.169,203.306,0.0,0.0,3.0,0.012,243.0,1.0,5.0,92.0,90.0,30.0,12.0,14.0,0.0,0.379,0.37,0.123,0.049,0.058,0.0,4.082,2.585,22.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,[['confidence']],True,True,230.0,"[0, 0, 0, 0, 0, 0]",0.021
vmsft24-ESP.6.4.3.16_1,Cataluña,El Morell,"[1, 1, 1, 1, 1, 1]",8.0,1030.823,128.853,60.625,421.803,10.948,49.737,141.281,0.0,0.0,0.0,0.0,8.0,1.0,0.0,3.0,1.0,3.0,1.0,0.0,0.0,0.375,0.125,0.375,0.125,0.0,0.0,5.499,4.125,13.947,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,[['confidence']],True,True,109.0,"[0, 0, 0, 0, 0, 0]",0.0
vmsft24-ESP.6.4.3.17_1,Cataluña,El Pla de Santa Maria,"[0, 0, 0, 0, 0, 1]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[0],True,True,0.0,"[0, 0, 0, 0, 0, 0]",
vmsft24-ESP.6.4.3.18_1,Cataluña,El Pont d'Armentera,"[0, 0, 0, 0, 0, 1]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[0],True,True,0.0,"[0, 0, 0, 0, 0, 0]",
vmsft24-ESP.6.4.3.19_1,Cataluña,El Rourell,"[1, 1, 1, 1, 1, 1]",4.0,176.039,44.01,45.85,54.114,30.225,41.228,48.631,0.0,0.0,0.0,0.0,4.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.989,1.0,1.23,0.724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,[['confidence']],True,True,32.0,"[0, 0, 0, 0, 0, 0]",0.0
vmsft24-ESP.6.4.3.20_1,Cataluña,Els Garidells,"[1, 1, 1, 1, 1, 1]",175.0,61524.894,351.571,111.88,7791.433,8.867,66.572,318.892,0.0,0.0,1.0,0.006,175.0,1.0,4.0,61.0,99.0,8.0,0.0,3.0,0.0,0.349,0.566,0.046,0.0,0.017,0.0,2.902,2.709,21.196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,[['confidence']],True,True,138.0,"[0, 0, 0, 0, 0, 0]",0.023
vmsft24-ESP.6.4.3.21_1,Cataluña,Els Pallaresos,"[1, 1, 1, 1, 1, 1]",1531.0,333874.244,218.076,164.434,3107.314,6.945,80.265,239.261,0.0,0.0,13.0,0.008,1531.0,1.0,40.0,436.0,969.0,84.0,2.0,0.0,0.0,0.285,0.633,0.055,0.001,0.0,0.0,2.945,3.002,10.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,[['confidence']],True,True,1103.0,"[0, 0, 0, 0, 0, 0]",0.026
vmsft24-ESP.6.4.3.22_1,Cataluña,Figuerola del Camp,"[1, 1, 1, 1, 1, 1]",13.0,1917.939,147.534,91.329,487.833,12.426,51.319,187.357,0.0,0.0,0.0,0.0,13.0,1.0,1.0,2.0,6.0,4.0,0.0,0.0,0.0,0.154,0.462,0.308,0.0,0.0,0.0,3.669,3.851,5.987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,[['confidence']],True,True,25.0,"[0, 0, 0, 0, 0, 0]",0.077
vmsft24-ESP.6.4.3.23_1,Cataluña,L'Albiol,"[1, 1, 1, 1, 1, 1]",65.0,8579.257,131.989,108.114,500.037,13.347,57.97,169.246,0.0,0.0,0.0,0.0,65.0,1.0,1.0,18.0,39.0,7.0,0.0,0.0,0.0,0.277,0.6,0.108,0.0,0.0,0.0,3.017,3.052,8.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,[['confidence']],True,True,32.0,"[0, 0, 0, 0, 0, 0]",0.015
vmsft24-ESP.6.4.3.24_1,Cataluña,L'Aleixar,"[1, 1, 1, 1, 1, 1]",805.0,82889.972,102.969,58.69,1539.036,7.17,28.603,110.751,0.0,0.0,10.0,0.012,805.0,1.0,199.0,228.0,248.0,95.0,33.0,2.0,0.0,0.283,0.308,0.118,0.041,0.002,0.0,2.54,1.899,22.664,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,[['confidence']],True,True,611.0,"[0, 0, 0, 0, 0, 0]",0.247
vmsft24-ESP.6.4.3.25_1,Cataluña,L'Argentera,"[1, 1, 1, 1, 1, 1]",126.0,23244.523,184.48,79.429,1115.676,10.033,28.607,212.942,0.0,0.0,0.0,0.0,126.0,1.0,22.0,12.0,55.0,37.0,0.0,0.0,0.0,0.095,0.437,0.294,0.0,0.0,0.0,3.299,3.871,7.795,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,[['confidence']],True,True,30.0,"[0, 0, 0, 0, 0, 0]",0.175
vmsft24-ESP.6.4.3.26_1,Cataluña,La Masó,"[1, 1, 1, 1, 1, 1]",26.0,2152.253,82.779,69.955,223.647,15.499,47.317,108.444,0.0,0.0,0.0,0.0,26.0,1.0,0.0,8.0,15.0,1.0,0.0,2.0,0.0,0.308,0.577,0.038,0.0,0.077,0.0,3.679,2.45,18.539,0.092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,[['confidence']],True,True,170.0,"[0, 0, 0, 0, 0, 0]",0.0
vmsft24-ESP.6.4.3.27_1,Cataluña,La Nou de Gaià,"[1, 1, 1, 1, 1, 1]",181.0,42002.985,232.061,178.999,1316.527,7.134,74.304,285.61,0.0,0.0,2.0,0.011,181.0,1.0,8.0,77.0,73.0,16.0,2.0,5.0,0.0,0.425,0.403,0.088,0.011,0.028,0.0,3.106,2.161,22.879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,[['confidence']],True,True,59.0,"[0, 0, 0, 0, 0, 0]",0.044
vmsft24-ESP.6.4.3.28_1,Cataluña,La Pobla de Mafumet,"[1, 1, 1, 1, 1, 1]",27.0,10074.12,373.116,134.692,2392.708,15.736,68.671,382.543,0.0,0.0,0.0,0.0,27.0,1.0,5.0,20.0,2.0,0.0,0.0,0.0,0.0,0.741,0.074,0.0,0.0,0.0,0.0,0.769,0.824,2.294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,[['confidence']],True,True,26.0,"[0, 0, 0, 0, 0, 0]",0.185
vmsft24-ESP.6.4.3.29_1,Cataluña,La Pobla de Montornès,"[1, 1, 1, 1, 1, 1]",1758.0,275012.483,156.435,119.343,4350.85,6.819,84.539,161.01,0.0,0.0,12.0,0.007,1758.0,1.0,12.0,486.0,1177.0,82.0,0.0,1.0,0.0,0.276,0.67,0.047,0.0,0.001,0.0,2.911,2.967,19.982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,[['confidence']],True,False,555.0,"[0, 0, 0, 0, 0, 0]",0.007
vmsft24-ESP.6.4.3.30_1,Cataluña,La Riba,"[1, 1, 1, 1, 1, 1]",207.0,67879.511,327.92,147.854,5688.364,12.355,67.867,281.242,0.0,0.0,0.0,0.0,207.0,1.0,6.0,37.0,84.0,54.0,22.0,4.0,0.0,0.179,0.406,0.261,0.106,0.019,0.0,5.051,4.061,22.274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,[['confidence']],True,True,105.0,"[0, 0, 0, 0, 0, 0]",0.029
vmsft24-ESP.6.4.3.31_1,Cataluña,La Riera de Gaià,"[1, 1, 1, 1, 1, 1]",537.0,169482.678,315.61,135.999,7083.435,6.01,59.099,249.928,0.0,0.0,5.0,0.009,537.0,1.0,7.0,183.0,306.0,40.0,0.0,1.0,0.0,0.341,0.57,0.074,0.0,0.002,0.0,2.778,2.699,18.321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,[['confidence']],True,True,217.0,"[0, 0, 0, 0, 0, 0]",0.013
vmsft24-ESP.6.4.3.32_1,Cataluña,La Secuita,"[1, 1, 1, 1, 1, 1]",831.0,198060.526,238.34,142.799,8790.473,6.764,55.002,233.379,0.0,0.0,5.0,0.006,831.0,1.0,14.0,299.0,428.0,61.0,17.0,12.0,0.0,0.36,0.515,0.073,0.02,0.014,0.0,3.175,2.688,24.211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,[['confidence']],True,True,1099.0,"[0, 0, 0, 0, 0, 0]",0.017
vmsft24-ESP.6.4.3.33_1,Cataluña,La Selva del Camp,"[1, 1, 1, 1, 1, 1]",269.0,27275.277,101.395,58.921,1367.786,8.631,29.56,118.759,0.0,0.0,2.0,0.007,269.0,1.0,203.0,0.0,44.0,17.0,4.0,1.0,0.0,0.0,0.164,0.063,0.015,0.004,0.0,0.613,-1.0,16.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,[['confidence']],True,True,651.0,"[0, 0, 0, 0, 0, 0]",0.755
vmsft24-ESP.6.4.3.34_1,Cataluña,Les Borges del Camp,"[1, 1, 1, 1, 1, 1]",941.0,201384.988,214.012,105.881,7467.808,7.798,53.433,197.3,0.0,0.0,6.0,0.006,941.0,1.0,5.0,252.0,516.0,156.0,12.0,0.0,0.0,0.268,0.548,0.166,0.013,0.0,0.0,3.505,3.075,12.955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,[['confidence']],True,True,561.0,"[0, 0, 0, 0, 0, 0]",0.005
vmsft24-ESP.6.4.3.35_1,Cataluña,Masllorenç,"[1, 1, 1, 1, 1, 1]",338.0,96970.445,286.895,122.273,7652.214,7.05,65.183,259.493,0.0,0.0,2.0,0.006,338.0,1.0,8.0,95.0,193.0,32.0,3.0,7.0,0.0,0.281,0.571,0.095,0.009,0.021,0.0,3.317,2.716,23.568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,[['confidence']],True,True,68.0,"[0, 0, 0, 0, 0, 0]",0.024
vmsft24-ESP.6.4.3.36_1,Cataluña,Maspujols,"[1, 1, 1, 1, 1, 1]",493.0,65888.023,133.647,86.176,2009.875,8.644,43.026,144.374,0.0,0.0,6.0,0.012,493.0,1.0,2.0,212.0,228.0,51.0,0.0,0.0,0.0,0.43,0.462,0.103,0.0,0.0,0.0,2.677,2.463,9.403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,[['confidence']],True,True,324.0,"[0, 0, 0, 0, 0, 0]",0.004
vmsft24-ESP.6.4.3.37_1,Cataluña,Mont-roig del Camp,"[1, 1, 1, 1, 1, 1]",5.0,645.349,129.07,110.261,212.462,54.498,75.657,192.471,0.0,0.0,0.0,0.0,5.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,2.086,1.584,3.444,1.193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,[['confidence']],True,True,21.0,"[0, 0, 0, 0, 0, 0]",0.0
vmsft24-ESP.6.4.3.38_1,Cataluña,Montbrió del Camp,"[1, 1, 1, 1, 1, 1]",830.0,248126.342,298.947,129.799,5515.706,7.512,54.823,269.753,0.0,0.0,10.0,0.012,830.0,1.0,4.0,239.0,367.0,206.0,12.0,2.0,0.0,0.288,0.442,0.248,0.014,0.002,0.0,3.742,3.187,19.188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,[['confidence']],True,True,323.0,"[0, 0, 0, 0, 0, 0]",0.005
vmsft24-ESP.6.4.3.39_1,Cataluña,Montferri,"[1, 1, 1, 1, 1, 1]",37.0,15811.086,427.327,84.231,10075.137,8.419,35.556,147.93,0.0,0.0,1.0,0.027,37.0,1.0,2.0,13.0,17.0,3.0,0.0,2.0,0.0,0.351,0.459,0.081,0.0,0.054,0.0,3.767,2.52,24.376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,[['confidence']],True,True,61.0,"[0, 0, 0, 0, 0, 0]",0.054
vmsft24-ESP.6.4.3.40_1,Cataluña,Nulles,"[1, 1, 1, 1, 1, 1]",35.0,5073.269,144.951,52.352,1005.288,14.753,27.408,110.306,0.0,0.0,0.0,0.0,35.0,1.0,1.0,11.0,10.0,0.0,9.0,4.0,0.0,0.314,0.286,0.0,0.257,0.114,0.0,6.722,2.581,23.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,[['confidence']],True,True,61.0,"[0, 0, 0, 0, 0, 0]",0.029
vmsft24-ESP.6.4.3.41_1,Cataluña,Perafort,"[1, 1, 1, 1, 1, 1]",352.0,173689.672,493.437,186.954,13485.535,7.716,70.416,473.378,0.0,0.0,4.0,0.011,352.0,1.0,6.0,81.0,184.0,76.0,3.0,2.0,0.0,0.23,0.523,0.216,0.009,0.006,0.0,3.738,3.394,16.853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,[['confidence']],True,True,445.0,"[0, 0, 0, 0, 0, 0]",0.017
vmsft24-ESP.6.4.3.42_1,Cataluña,Pratdip,"[1, 1, 1, 1, 1, 1]",269.0,40055.757,148.906,71.45,1425.285,8.752,27.324,195.589,0.0,0.0,3.0,0.011,269.0,1.0,217.0,0.0,45.0,7.0,0.0,0.0,0.0,0.0,0.167,0.026,0.0,0.0,0.0,0.012,-1.0,9.605,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,[['confidence']],True,True,10.0,"[0, 0, 0, 0, 0, 0]",0.807
vmsft24-ESP.6.4.3.43_1,Cataluña,Puigpelat,"[0, 0, 0, 0, 0, 1]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[0],True,True,0.0,"[0, 0, 0, 0, 0, 0]",
vmsft24-ESP.6.4.3.44_1,Cataluña,Renau,"[1, 1, 1, 1, 1, 1]",110.0,16334.043,148.491,87.495,1296.554,8.262,38.237,169.378,0.0,0.0,1.0,0.009,110.0,1.0,6.0,46.0,47.0,8.0,0.0,3.0,0.0,0.418,0.427,0.073,0.0,0.027,0.0,2.984,2.178,23.862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,[['confidence']],True,True,84.0,"[0, 0, 0, 0, 0, 0]",0.055
vmsft24-ESP.6.4.3.45_1,Cataluña,Reus,"[1, 1, 1, 1, 1, 1]",8472.0,4009270.89,473.238,129.728,15170.558,6.076,45.597,328.059,0.0,0.0,43.0,0.005,8472.0,1.0,4300.0,0.0,2165.0,1518.0,381.0,106.0,2.0,0.0,0.256,0.179,0.045,0.013,0.0,2.458,-1.0,28.182,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,[['confidence']],True,True,2516.0,"[0, 0, 0, 0, 0, 0]",0.508
vmsft24-ESP.6.4.3.46_1,Cataluña,Riudecanyes,"[1, 1, 1, 1, 1, 1]",807.0,161177.547,199.724,114.846,8656.208,6.595,48.416,199.151,0.0,0.0,3.0,0.004,807.0,1.0,3.0,238.0,455.0,95.0,16.0,0.0,0.0,0.295,0.564,0.118,0.02,0.0,0.0,3.278,3.002,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,[['confidence']],True,True,297.0,"[0, 0, 0, 0, 0, 0]",0.004
vmsft24-ESP.6.4.3.47_1,Cataluña,Riudecols,"[1, 1, 1, 1, 1, 1]",565.0,104313.935,184.626,91.985,13040.932,8.552,42.532,192.483,0.0,0.0,7.0,0.012,565.0,1.0,10.0,194.0,279.0,72.0,7.0,3.0,0.0,0.343,0.494,0.127,0.012,0.005,0.0,3.161,2.708,18.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,[['confidence']],True,True,117.0,"[0, 0, 0, 0, 0, 0]",0.018
vmsft24-ESP.6.4.3.48_1,Cataluña,Riudoms,"[1, 1, 1, 1, 1, 1]",2515.0,525882.646,209.098,97.635,9329.131,5.799,45.468,195.421,0.0,0.0,23.0,0.009,2515.0,1.0,409.0,754.0,811.0,432.0,95.0,14.0,0.0,0.3,0.322,0.172,0.038,0.006,0.0,3.048,2.322,18.853,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,[['confidence']],True,True,1125.0,"[0, 0, 0, 0, 0, 0]",0.163
vmsft24-ESP.6.4.3.49_1,Cataluña,Rodonyà,"[1, 1, 1, 1, 1, 1]",96.0,13448.029,140.084,99.298,897.904,7.536,50.082,156.731,0.0,0.0,1.0,0.01,96.0,1.0,0.0,34.0,48.0,8.0,3.0,3.0,0.0,0.354,0.5,0.083,0.031,0.031,0.0,3.418,2.605,16.869,0.047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,[['confidence']],True,True,534.0,"[0, 0, 0, 0, 0, 0]",0.0
vmsft24-ESP.6.4.3.50_1,Cataluña,Salomó,"[1, 1, 1, 1, 1, 1]",334.0,78205.25,234.147,126.016,2708.388,10.805,51.375,271.322,0.0,0.0,0.0,0.0,334.0,1.0,34.0,121.0,134.0,14.0,8.0,14.0,9.0,0.362,0.401,0.042,0.024,0.042,0.027,3.808,2.302,31.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,[['confidence']],True,True,39.0,"[0, 0, 0, 0, 0, 0]",0.102
vmsft24-ESP.6.4.3.51_1,Cataluña,Salou,"[0, 0, 0, 0, 0, 1]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[0],True,True,0.0,"[0, 0, 0, 0, 0, 0]",
vmsft24-ESP.6.4.3.52_1,Cataluña,Tarragona,"[1, 1, 1, 1, 1, 1]",8795.0,3645308.028,414.475,146.669,25603.567,6.4,61.034,298.198,0.0,0.0,53.0,0.006,8795.0,1.0,842.0,1412.0,3873.0,1988.0,512.0,167.0,1.0,0.161,0.44,0.226,0.058,0.019,0.0,4.242,3.852,25.918,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,[['confidence']],True,True,2610.0,"[0, 0, 0, 0, 0, 0]",0.096
vmsft24-ESP.6.4.3.53_1,Cataluña,Torredembarra,"[1, 1, 1, 1, 1, 1]",3370.0,932175.095,276.61,154.27,12937.017,6.076,90.105,236.103,0.0,0.0,19.0,0.006,3370.0,1.0,46.0,1029.0,1831.0,410.0,49.0,5.0,0.0,0.305,0.543,0.122,0.015,0.001,0.0,3.226,3.084,17.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,[['confidence']],True,False,1369.0,"[0, 0, 0, 0, 0, 0]",0.014
vmsft24-ESP.6.4.3.54_1,Cataluña,Vallmoll,"[1, 1, 1, 1, 1, 1]",532.0,182328.374,342.723,95.081,29367.859,10.576,46.989,168.937,0.0,0.0,0.0,0.0,532.0,1.0,11.0,254.0,217.0,46.0,3.0,1.0,0.0,0.477,0.408,0.086,0.006,0.002,0.0,2.557,2.01,15.946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,[['confidence']],True,True,88.0,"[0, 0, 0, 0, 0, 0]",0.021
vmsft24-ESP.6.4.3.55_1,Cataluña,Valls,"[1, 1, 1, 1, 1, 1]",1185.0,146502.611,123.631,78.432,2015.75,6.436,40.244,141.712,0.0,0.0,9.0,0.008,1185.0,1.0,41.0,554.0,484.0,76.0,14.0,16.0,0.0,0.468,0.408,0.064,0.012,0.014,0.0,2.62,2.0,18.748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,[['confidence']],True,True,767.0,"[0, 0, 0, 0, 0, 0]",0.035
vmsft24-ESP.6.4.3.56_1,Cataluña,Vandellòs i l'Hospitalet de l'Infant,"[1, 1, 1, 1, 1, 1]",14.0,685.469,48.962,31.449,151.051,15.048,22.968,40.503,0.0,0.0,0.0,0.0,14.0,1.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.143,0.0,0.0,0.0,0.0,-0.357,-1.0,3.994,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,[['confidence']],True,True,18.0,"[0, 0, 0, 0, 0, 0]",0.857
vmsft24-ESP.6.4.3.57_1,Cataluña,Vespella de Gaià,"[1, 1, 1, 1, 1, 1]",647.0,88014.106,136.034,101.64,2567.693,7.038,56.178,152.099,0.0,0.0,6.0,0.009,647.0,1.0,15.0,249.0,359.0,18.0,1.0,5.0,0.0,0.385,0.555,0.028,0.002,0.008,0.0,2.582,2.399,24.322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,[['confidence']],True,True,389.0,"[0, 0, 0, 0, 0, 0]",0.023
